id_cliente,nombre_cliente,edad,genero,pais,ciudad,segmento,nivel_satisfaccion,ingresos_mensuales,compras_ultimos_6m,monto_total_compras,fecha_registro,canal_preferido,reclamos_ultimos_6m,tiempo_entrega_dias,estado_cliente,score_riesgo,email,telefono
C0542,Valeria Aguilar,35.0,Femenino,Guatemala,Managua,Plata,Alto,1081462.0,10.0,339665.0,2025-12-03,Email,0.0,3.7,Inactivo,728.0,valeriaaguilar@correo.com,16793014
C0543,Paula Rojas,49.0,Femenino,Costa Rica,San José,Bronce,Alto,818103.0,6.0,151309.0,2024-05-27,Desconocido,2.0,4.0,Inactivo,811.0,paularojas@correo.com,20353160
C0544,Mateo Monge,55.0,Femenino,Nicaragua,Ciudad de Guatemala,Bronce,Alto,686907.0,14.0,264593.0,2025-04-15,SMS,0.0,3.4,Inactivo,714.0,mateomonge@correo.com,78576463
C0545,Luis Salazar,23.0,Femenino,El Salvador,Heredia,Premium,Bajo,1011216.0,20.0,151309.0,2024-12-18,App,0.0,0.5,ACTIVO,437.0,luissalazar@correo.com,54717989
C0546,Jorge Solís,22.0,Masculino,Costa Rica,Managua,Oro,Muy alto,594682.0,4.0,121193.0,2025-02-17,Email,0.0,7.5,Pendiente,774.0,jorgesolis@correo.com,14413068
C0547,Camila Mora,37.0,Femenino,Costa Rica,Antigua,Bronce,Medio,446154.0,2.0,70136.0,2024-05-31,Llamada,1.0,2.6,Inactivo,770.0,camilamora@correo.com,Desconocido
C0548,Diego Chaves,38.0,Desconocido,Costa Rica,Puntarenas,Plata,Desconocido,870830.0,6.0,219702.0,2025-07-23,Llamada,0.0,7.0,Inactivo,574.0,nan,19453419
C0549,Alonso Ramírez,30.0,Masculino,Guatemala,Heredia,Plata,Alto,1256044.0,14.0,284975.0,2025-11-14,Llamada,2.0,3.5,ACTIVO,517.0,alonsoramirez@correo.com,69905585
C0550,Gabriela Monge,26.0,Masculino,El Salvador,San José,Bronce,Alto,1596330.0,16.0,359825.0,2025-04-08,WhatsApp,3.0,2.7,activo,516.0,gabrielamonge@correo.com,81498025
C0551,Valeria Salazar,31.0,Masculino,Nicaragua,Liberia,Plata,Bajo,913377.0,1.0,27069.0,2025-10-04,Desconocido,0.0,7.2,inactivo,774.0,valeriasalazar@correo.com,55749062
C0552,Ana Gómez,32.0,Masculino,Guatemala,Heredia,Oro,Medio,1260100.0,12.0,303818.0,2025-03-21,Llamada,3.0,6.5,Inactivo,345.0,anagomez@correo.com,92204167
C0553,Fernando Hernández,18.0,Femenino,Costa Rica,Heredia,Bronce,Medio,847565.0,7.0,151309.0,2024-02-09,Email,0.0,5.1,activo,301.0,Desconocido,29561622
C0554,Mónica Salazar,52.0,Femenino,Costa Rica,Managua,Oro,Alto,587550.0,11.0,393290.0,2024-10-23,WhatsApp,2.0,3.5,Activo,321.0,monicasalazar@correo.com,39117766
C0555,Fernando Gómez,24.0,Masculino,Costa Rica,Heredia,Bronce,Bajo,1562261.0,1.0,12063.0,2025-01-30,WhatsApp,1.0,6.7,inactivo,341.0,fernandogomez@correo.com,59212684
C0556,Diego Salazar,42.0,Masculino,Costa Rica,Cartago,Plata,Medio,2238874.0,10.0,114807.0,2024-08-01,Email,2.0,3.1,Inactivo,545.0,diegosalazar@correo.com,76591538
C0557,Adriana Ramírez,32.0,Femenino,Nicaragua,Heredia,Oro,Medio,203624.0,6.0,208468.0,2024-11-17,Email,5.0,3.5,Pendiente,426.0,adrianaramirez@correo.com,94510462
C0558,Gabriela Cordero,27.0,Masculino,Costa Rica,Heredia,Plata,Medio,1577362.0,13.0,266891.0,2024-04-22,Email,2.0,45.0,activo,722.0,gabrielacordero@correo.com,80457972
C0559,Mónica Mora,26.0,Femenino,Costa Rica,Ciudad de Panamá,Plata,Medio,1045564.0,8.0,201550.0,2024-12-08,App,2.0,2.5,Bloqueado,370.0,monicamora@correo.com,20084842
C0560,Valeria Jiménez,34.0,Femenino,El Salvador,Ciudad de Guatemala,Premium,Muy bajo,979541.0,10.0,220319.0,2024-10-13,Email,0.0,4.5,Desconocido,623.0,valeriajimenez@correo.com,93500115
C0561,Fernando Pérez,28.0,Femenino,Costa Rica,Desconocido,Bronce,Muy bajo,702167.0,0.0,15979.0,2024-04-15,Llamada,0.0,1.1,activo,553.0,fernandoperez@correo.com,01685647
C0562,Luis Castro,49.0,Femenino,Costa Rica,Managua,Bronce,Bajo,201667.0,6.0,208977.0,2025-03-25,Email,1.0,6.6,ACTIVO,498.0,nan,05835345
C0563,Jorge Aguilar,27.0,Femenino,Guatemala,Managua,Premium,Medio,1069490.0,9.0,204445.0,2024-08-01,WhatsApp,1.0,7.0,Pendiente,791.0,jorgeaguilar@correo.com,66983451
C0564,Lucía Soto,42.0,Femenino,Guatemala,Cartago,Premium,Medio,1762004.0,4.0,156345.0,2026-02-03,WhatsApp,2.0,0.5,Pendiente,666.0,luciasoto@correo.com,63090071
C0565,Mónica Ramírez,40.0,Masculino,Costa Rica,San Salvador,Bronce,Muy alto,956796.0,11.0,280833.0,2025-09-13,Llamada,0.0,2.7,Pendiente,547.5,monicaramirez@correo.com,42653793
C0566,Jimena Castro,18.0,Masculino,Costa Rica,Puntarenas,Premium,Bajo,818103.0,3.0,69070.0,2025-03-21,SMS,0.0,4.2,ACTIVO,375.0,jimenacastro@correo.com,59783354
C0567,Mateo Castro,29.0,Desconocido,Costa Rica,Antigua,Premium,Muy alto,1979815.0,6.0,323931.0,2025-11-04,WhatsApp,0.0,8.5,Inactivo,573.0,mateocastro@correo.com,Desconocido
C0568,Andrés Solís,36.0,Femenino,Panamá,Heredia,Plata,Medio,1475685.0,3.0,26367.0,2024-04-01,App,0.0,2.7,Inactivo,603.0,andressolis@correo.com,10480283
C0569,Lucía Araya,45.0,Femenino,El Salvador,San José,Premium,Medio,1195772.0,3.0,78762.0,2025-06-16,SMS,5.0,3.7,Bloqueado,525.0,luciaaraya@correo.com,70531105
C0570,Ana Alvarado,18.0,Femenino,Panamá,Alajuela,Plata,Medio,819596.0,12.0,479848.0,2024-10-04,Llamada,0.0,7.1,Desconocido,576.0,anaalvarado@correo.com,36885016
C0571,Alonso Solís,37.0,Desconocido,El Salvador,Ciudad de Panamá,Premium,Bajo,717584.0,10.0,93439.0,2024-09-04,Email,0.0,4.1,Activo,538.0,alonsosolis@correo.com,97640838
C0572,Lucía Rojas,57.0,Femenino,Nicaragua,Puntarenas,Plata,Alto,1311880.0,2.0,151309.0,2025-03-21,Email,0.0,8.6,Inactivo,564.0,luciarojas@correo.com,75703029
C0573,Pablo Soto,32.0,Femenino,Costa Rica,Heredia,Oro,Medio,774580.0,8.0,203026.0,2024-01-21,Email,2.0,4.6,activo,504.0,pablosoto@correo.com,75374057
C0574,Andrés Solís,62.0,Masculino,Nicaragua,Desconocido,Oro,Alto,818103.0,3.0,143350.0,2025-06-10,App,2.0,1.3,ACTIVO,587.0,andressolis@correo.com,58626736
C0575,Diego Soto,51.0,Desconocido,Nicaragua,Cartago,Plata,Alto,256587.0,9.0,151309.0,2024-03-02,Llamada,0.0,4.4,Pendiente,528.0,nan,34293907
C0576,Esteban Monge,27.0,Femenino,Costa Rica,San José,Oro,Muy bajo,1313899.0,14.0,122842.0,2024-08-20,WhatsApp,0.0,0.5,Activo,653.0,estebanmonge@correo.com,79531112
C0577,Camila Gómez,27.0,Femenino,El Salvador,San Salvador,Oro,Muy bajo,878613.0,9.0,163402.0,2025-03-17,Llamada,2.0,6.4,Inactivo,445.0,camilagomez@correo.com,45553706
C0578,Jorge Navarro,38.0,Masculino,Guatemala,San Salvador,Premium,Medio,1111648.0,7.0,151309.0,2024-06-12,WhatsApp,3.0,4.4,Pendiente,612.0,Desconocido,99516704
C0579,Alonso Soto,50.0,Femenino,Costa Rica,Cartago,Bronce,Alto,701069.0,4.0,91998.0,2026-03-15,SMS,0.0,5.4,Inactivo,473.0,alonsosoto@correo.com,91154904
C0580,Laura Jiménez,28.0,Femenino,Costa Rica,San Salvador,Premium,Bajo,818103.0,4.0,36855.0,2024-08-06,Email,2.0,7.1,ACTIVO,696.0,laurajimenez@correo.com,92219836
C0581,Daniela Jiménez,28.0,Desconocido,Panamá,Ciudad de Guatemala,Bronce,Medio,528754.0,3.0,104360.0,2025-07-27,Desconocido,0.0,7.0,Bloqueado,633.0,danielajimenez@correo.com,58676030
C0582,Camila Cordero,28.0,Femenino,El Salvador,Heredia,Bronce,Alto,818103.0,2.0,48728.0,2024-06-01,Desconocido,1.0,6.8,Inactivo,547.5,camilacordero@correo.com,16816360
C0583,Natalia Salazar,53.0,Masculino,El Salvador,Liberia,Bronce,Muy bajo,576628.0,7.0,240757.0,2025-01-08,WhatsApp,1.0,3.6,inactivo,358.0,nataliasalazar@correo.com,11919445
C0584,Emilio Salazar,41.0,Masculino,El Salvador,Ciudad de Guatemala,Bronce,Muy alto,621400.0,11.0,109832.0,2025-01-16,Email,0.0,7.3,inactivo,565.0,emiliosalazar@correo.com,02234614
C0585,José Salazar,34.0,Femenino,Nicaragua,Alajuela,Bronce,Alto,855877.0,11.0,359210.0,2025-02-01,SMS,5.0,3.4,inactivo,547.5,josesalazar@correo.com,30048379
C0586,Pablo Hernández,32.0,Femenino,Guatemala,Desconocido,Plata,Bajo,818103.0,6.0,139476.0,2025-04-07,Email,0.0,1.6,activo,262.0,pablohernandez@correo.com,96075789
C0587,Jimena Monge,24.0,Masculino,Costa Rica,Heredia,Desconocido,Muy alto,554552.0,8.0,406837.0,2025-09-10,Desconocido,2.0,2.8,activo,307.0,jimenamonge@correo.com,29755726
C0588,Emilio Cordero,39.0,Femenino,Guatemala,Desconocido,Plata,Bajo,0.0,18.0,545108.0,2025-12-08,App,0.0,7.7,ACTIVO,618.0,emiliocordero@correo.com,00490372
C0589,Laura Aguilar,23.0,Femenino,Guatemala,Managua,Premium,Medio,931632.0,7.0,278204.0,2026-01-27,Email,3.0,7.2,inactivo,839.0,lauraaguilar@correo.com,Desconocido
C0590,Diego Monge,24.0,Femenino,El Salvador,Cartago,Bronce,Bajo,992269.0,5.0,85975.0,2026-03-18,Email,0.0,3.0,Inactivo,587.0,diegomonge@correo.com,21773516
C0591,Fabiola Jiménez,37.0,Desconocido,Costa Rica,Heredia,Oro,Medio,551679.0,14.0,513105.0,2024-08-23,App,3.0,6.4,Pendiente,438.0,fabiolajimenez@correo.com,81444248
C0592,Sebastián Rojas,39.0,Masculino,Costa Rica,Liberia,Bronce,Medio,876105.0,11.0,143599.0,2024-07-16,Email,1.0,3.0,Activo,442.0,sebastianrojas@correo.com,51908261
C0593,Natalia Jiménez,29.0,Femenino,El Salvador,San José,Premium,Muy alto,2328558.0,11.0,213720.0,2024-04-05,Email,1.0,6.1,Bloqueado,260.0,nataliajimenez@correo.com,42424066
C0594,Camila Cordero,41.0,Masculino,Guatemala,Liberia,Desconocido,Alto,1218688.0,16.0,323349.0,2024-05-16,Email,0.0,8.1,inactivo,750.0,camilacordero@correo.com,88959470
C0595,Andrés Aguilar,38.0,Femenino,Panamá,Alajuela,Premium,Muy alto,623880.0,14.0,243489.0,2025-05-07,Email,0.0,2.6,activo,670.0,nan,Desconocido
C0596,Kevin Navarro,43.0,Masculino,Panamá,Alajuela,Bronce,Alto,1012222.0,10.0,479561.0,2024-10-11,Llamada,0.0,0.9,Pendiente,764.0,kevinnavarro@correo.com,75402428
C0597,Fabiola Aguilar,35.0,Masculino,Panamá,Ciudad de Panamá,Plata,Alto,892658.0,5.0,76677.0,2025-07-26,Desconocido,0.0,2.6,Bloqueado,682.0,fabiolaaguilar@correo.com,27896951
C0598,Ana Torres,25.0,Masculino,Nicaragua,Ciudad de Panamá,Premium,Muy alto,1081061.0,3.0,69982.0,2026-01-05,Llamada,1.0,7.3,Desconocido,383.0,anatorres@correo.com,70731744
C0599,Fabiola Cordero,39.0,Masculino,Nicaragua,Puntarenas,Oro,Alto,1117778.0,12.0,271343.0,2026-02-06,WhatsApp,3.0,3.7,Inactivo,720.0,fabiolacordero@correo.com,87404207
C0600,Andrés Alvarado,26.0,Femenino,Nicaragua,San Salvador,Bronce,Bajo,818103.0,9.0,142330.0,2024-07-09,Email,2.0,4.7,Activo,398.0,andresalvarado@correo.com,Desconocido
C0601,Pablo Hernández,40.0,Femenino,Nicaragua,Puntarenas,Oro,Muy alto,1151877.0,1.0,355.0,2025-02-22,Desconocido,0.0,6.3,ACTIVO,497.0,pablohernandez@correo.com,68290525
C0602,Ana Pérez,31.0,Masculino,Guatemala,Managua,Oro,Alto,609277.0,6.0,172210.0,2024-03-31,Llamada,0.0,6.1,Activo,396.0,anaperez@correo.com,47852474
C0603,Valeria Aguilar,34.0,Masculino,Guatemala,Cartago,Oro,Muy alto,345533.0,5.0,151309.0,2024-07-11,Llamada,1.0,5.6,ACTIVO,832.0,valeriaaguilar@correo.com,15398852
C0604,Lucía Alvarado,35.0,Masculino,Costa Rica,Ciudad de Panamá,Bronce,Alto,1079655.0,6.0,159080.0,2026-01-03,SMS,7.0,7.3,Activo,405.0,luciaalvarado@correo.com,92421959
C0605,Jimena Monge,33.0,Masculino,Nicaragua,Liberia,Premium,Alto,738307.0,5.0,151309.0,2025-11-18,App,0.0,5.5,Inactivo,466.0,jimenamonge@correo.com,55766345
C0606,Kevin Araya,33.0,Femenino,El Salvador,Managua,Premium,Bajo,818103.0,4.0,113879.0,2025-07-02,App,1.0,6.1,Desconocido,630.0,kevinaraya@correo.com,62699620
C0607,Gabriela Castro,33.0,Masculino,Panamá,Heredia,Premium,Muy bajo,705660.0,7.0,166710.0,2025-09-16,Llamada,0.0,6.2,Pendiente,449.0,gabrielacastro@correo.com,02860604
C0608,Camila Rojas,24.0,Masculino,Nicaragua,Antigua,Bronce,Bajo,934105.0,10.0,330769.0,2024-05-17,Llamada,0.0,6.0,Activo,687.0,camilarojas@correo.com,99313606
C0609,Fabiola Castro,55.0,Masculino,Costa Rica,Ciudad de Guatemala,Premium,Bajo,818103.0,7.0,157272.0,2026-02-22,SMS,1.0,3.2,ACTIVO,435.0,fabiolacastro@correo.com,47905347
C0610,Fabiola Castro,45.0,Desconocido,El Salvador,Cartago,Bronce,Alto,694848.0,6.0,73250.0,2026-03-03,Email,1.0,6.9,activo,565.0,fabiolacastro@correo.com,Desconocido
C0611,Sebastián Cordero,34.0,Femenino,Nicaragua,Ciudad de Panamá,Oro,Muy alto,737787.0,8.0,156466.0,2025-10-05,Email,1.0,6.5,Desconocido,524.0,sebastiancordero@correo.com,14862675
C0612,Jorge Ramírez,29.0,Femenino,Costa Rica,San Salvador,Premium,Muy alto,408252.0,11.0,186937.0,2024-07-15,Email,1.0,4.8,Activo,343.0,jorgeramirez@correo.com,84834927
C0613,Gabriela Pérez,35.0,Masculino,El Salvador,Liberia,Oro,Bajo,1254396.0,2.0,64295.0,2024-12-20,Email,1.0,3.4,activo,785.0,gabrielaperez@correo.com,74627205
C0614,Emilio Monge,48.0,Femenino,Panamá,Desconocido,Oro,Medio,2661289.0,10.0,345632.0,2025-07-16,WhatsApp,0.0,2.4,Desconocido,815.0,emiliomonge@correo.com,84460789
C0615,Jimena Aguilar,52.0,Masculino,Costa Rica,Alajuela,Plata,Alto,399695.0,12.0,526299.0,2026-02-16,Desconocido,1.0,7.6,activo,536.0,jimenaaguilar@correo.com,65907055
C0616,Natalia Jiménez,27.0,Masculino,Nicaragua,Alajuela,Plata,Bajo,1198973.0,4.0,159933.0,2024-08-03,App,0.0,3.7,Desconocido,316.0,nataliajimenez@correo.com,77349431
C0617,Sofía Gómez,27.0,Masculino,Panamá,Liberia,Premium,Alto,793522.0,11.0,185756.0,2025-11-21,Email,4.0,6.3,Pendiente,431.0,sofiagomez@correo.com,16602841
C0618,Diego Jiménez,33.0,Femenino,Costa Rica,Ciudad de Guatemala,Premium,Bajo,1094765.0,0.0,20442.0,2024-12-02,Llamada,0.0,7.4,Activo,491.0,nan,10175900
C0619,Paula Navarro,18.0,Masculino,Nicaragua,Heredia,Bronce,Medio,1116270.0,4.0,56356.0,2026-03-20,SMS,0.0,5.8,ACTIVO,672.0,Desconocido,72288341
C0620,Jimena Vargas,34.0,Desconocido,El Salvador,Liberia,Plata,Medio,514020.0,1.0,44180.0,2024-07-19,WhatsApp,5.0,1.4,Pendiente,799.0,jimenavargas@correo.com,56582608
C0621,Sebastián Cordero,35.0,Femenino,Costa Rica,Ciudad de Panamá,Oro,Medio,1115462.0,16.0,476686.0,2026-03-19,WhatsApp,2.0,6.5,activo,621.0,sebastiancordero@correo.com,57446532
C0622,Andrés Castro,38.0,Femenino,Panamá,Ciudad de Guatemala,Plata,Alto,1714889.0,9.0,315896.0,2026-03-08,Llamada,3.0,4.1,Pendiente,349.0,andrescastro@correo.com,83335401
C0623,Ricardo Jiménez,34.0,Femenino,Nicaragua,Ciudad de Guatemala,Bronce,Muy alto,580021.0,7.0,14480.0,2024-04-06,Email,0.0,2.2,activo,587.0,ricardojimenez@correo.com,69303264
C0624,Emilio Cordero,28.0,Femenino,Panamá,San Salvador,Oro,Bajo,1462147.0,8.0,329525.0,2024-06-05,SMS,2.0,4.8,inactivo,488.0,emiliocordero@correo.com,70742153
C0625,Pablo Soto,36.0,Femenino,Guatemala,Managua,Premium,Alto,858506.0,3.0,113394.0,2024-07-15,Email,1.0,4.7,activo,781.0,pablosoto@correo.com,Desconocido
C0626,Luis Castro,42.0,Masculino,Panamá,San Salvador,Bronce,Alto,789912.0,13.0,358729.0,2025-08-09,Email,0.0,6.6,Desconocido,448.0,luiscastro@correo.com,38953376
C0627,Adriana Solís,18.0,Masculino,Nicaragua,Liberia,Plata,Muy alto,635593.0,10.0,8574.0,2024-09-27,App,0.0,6.2,Pendiente,765.0,adrianasolis@correo.com,73181560
C0628,Mateo Mora,18.0,Masculino,El Salvador,Liberia,Bronce,Medio,1935165.0,10.0,192762.0,2025-08-01,Email,0.0,3.1,Activo,453.0,mateomora@correo.com,39098468
C0629,Jimena Cordero,22.0,Masculino,Nicaragua,Antigua,Desconocido,Muy alto,786025.0,12.0,393497.0,2025-08-26,WhatsApp,2.0,3.5,inactivo,721.0,jimenacordero@correo.com,35128962
C0630,Ricardo Gómez,32.0,Femenino,Guatemala,Cartago,Premium,Bajo,665997.0,10.0,308535.0,2026-03-08,WhatsApp,0.0,6.2,Bloqueado,679.0,ricardogomez@correo.com,44885487
C0631,Carlos Vargas,50.0,Masculino,Costa Rica,Puntarenas,Bronce,Muy alto,1501983.0,6.0,223587.0,2025-02-10,Desconocido,0.0,4.0,Pendiente,351.0,carlosvargas@correo.com,70195866
C0632,Ricardo Salazar,18.0,Masculino,Nicaragua,Liberia,Premium,Bajo,797752.0,4.0,103251.0,2025-03-21,Email,1.0,8.3,inactivo,453.0,ricardosalazar@correo.com,22017545
C0633,Camila Pérez,27.0,Masculino,Panamá,Heredia,Bronce,Alto,382403.0,8.0,360061.0,2026-02-24,Email,1.0,6.1,activo,258.0,camilaperez@correo.com,72383680
C0634,Lucía Navarro,40.0,Femenino,Panamá,Ciudad de Panamá,Premium,Muy bajo,741329.0,7.0,151309.0,2025-07-16,WhatsApp,0.0,3.5,ACTIVO,589.0,lucianavarro@correo.com,93795829
C0635,Alonso Aguilar,35.0,Masculino,Nicaragua,San José,Premium,Bajo,1338094.0,6.0,162971.0,2025-07-12,SMS,0.0,5.7,ACTIVO,831.0,alonsoaguilar@correo.com,36772443
C0636,Esteban Torres,24.0,Masculino,Nicaragua,Alajuela,Oro,Bajo,1654081.0,4.0,153147.0,2025-04-27,Llamada,4.0,3.5,Pendiente,0.0,estebantorres@correo.com,57376242
C0637,Fernando Ramírez,18.0,Femenino,Guatemala,Desconocido,Oro,Alto,1075873.0,1.0,1966.0,2024-01-14,WhatsApp,1.0,5.0,inactivo,384.0,fernandoramirez@correo.com,47422983
C0638,Sebastián Cordero,45.0,Femenino,Panamá,Managua,Oro,Muy alto,1067754.0,4.0,42884.0,2025-03-18,Llamada,0.0,3.7,Pendiente,431.0,sebastiancordero@correo.com,55404231
C0639,Pablo Mora,32.0,Femenino,El Salvador,Cartago,Premium,Alto,710078.0,2.0,68272.0,2024-08-15,Email,0.0,4.7,Pendiente,785.0,pablomora@correo.com,34533023
C0640,Sofía Torres,34.0,Masculino,Guatemala,Ciudad de Guatemala,Bronce,Bajo,775691.0,0.0,19243.0,2025-05-25,WhatsApp,4.0,4.9,Inactivo,281.0,sofiatorres@correo.com,45641199
C0641,Sofía Aguilar,34.0,Masculino,Costa Rica,Cartago,Oro,Medio,1095241.0,16.0,117235.0,2026-02-13,Email,4.0,1.9,ACTIVO,729.0,sofiaaguilar@correo.com,24630616
C0642,Fabiola Cordero,34.0,Femenino,Nicaragua,Puntarenas,Desconocido,Alto,1059330.0,10.0,173705.0,2025-06-01,Email,1.0,1.8,Bloqueado,421.0,fabiolacordero@correo.com,03927888
C0643,Luis Ramírez,41.0,Masculino,Guatemala,Alajuela,Oro,Desconocido,696956.0,0.0,18267.0,2025-07-03,App,0.0,3.1,Activo,344.0,luisramirez@correo.com,81472373
C0644,Daniela Pérez,37.0,Masculino,Guatemala,Managua,Premium,Alto,818103.0,15.0,0.0,2025-03-03,Email,2.0,2.8,Activo,311.0,danielaperez@correo.com,05956343
C0645,Alonso Navarro,34.0,Femenino,El Salvador,Puntarenas,Premium,Muy alto,583862.0,19.0,571068.0,2025-03-21,Desconocido,0.0,6.6,Bloqueado,475.0,alonsonavarro@correo.com,00549080
C0646,Gabriela Salazar,23.0,Masculino,Panamá,Antigua,Oro,Medio,657753.0,11.0,0.0,2025-04-08,Llamada,0.0,5.1,ACTIVO,482.0,gabrielasalazar@correo.com,35189622
C0647,Natalia Solís,40.0,Femenino,Panamá,Desconocido,Bronce,Bajo,1121750.0,9.0,0.0,2025-03-17,WhatsApp,2.0,4.6,Pendiente,326.0,nataliasolis@correo.com,47909863
C0648,Mateo Solís,18.0,Femenino,Panamá,Heredia,Oro,Medio,555906.0,1.0,12108.0,2025-03-21,Email,0.0,5.4,Inactivo,323.0,mateosolis@correo.com,39606104
C0649,Jimena Vargas,42.0,Masculino,Nicaragua,San Salvador,Premium,Medio,670516.0,0.0,40666.0,2024-11-15,Desconocido,0.0,7.5,activo,344.0,jimenavargas@correo.com,90447085
C0650,Kevin Mora,43.0,Masculino,El Salvador,Cartago,Premium,Muy alto,606316.0,0.0,38724.0,2024-10-01,Email,2.0,4.4,activo,621.0,kevinmora@correo.com,87093391
C0651,María Gómez,34.0,Masculino,Nicaragua,Antigua,Bronce,Bajo,818103.0,3.0,54941.0,2024-08-19,Llamada,1.0,3.4,Activo,820.0,mariagomez@correo.com,86989484
C0652,Fabiola Hernández,29.0,Masculino,Nicaragua,San José,Plata,Alto,920730.0,9.0,334021.0,2025-03-28,SMS,2.0,5.4,activo,0.0,fabiolahernandez@correo.com,41559674
C0653,Sebastián Monge,29.0,Femenino,Guatemala,Alajuela,Plata,Bajo,525621.0,0.0,31582.0,2026-01-27,Email,2.0,4.6,inactivo,380.0,sebastianmonge@correo.com,62487238
C0654,Esteban Aguilar,42.0,Desconocido,Nicaragua,San Salvador,Premium,Medio,817237.0,7.0,134852.0,2025-04-18,Email,3.0,4.4,Desconocido,265.0,estebanaguilar@correo.com,93546463
C0655,Ana Vargas,50.0,Masculino,Nicaragua,Managua,Premium,Bajo,619636.0,5.0,159944.0,2024-06-26,Email,0.0,2.2,activo,728.0,anavargas@correo.com,01561619
C0656,Kevin Ramírez,53.0,Desconocido,Costa Rica,San José,Plata,Medio,876921.0,6.0,152934.0,2025-07-28,Email,0.0,1.6,Pendiente,408.0,kevinramirez@correo.com,73655619
C0657,Fabiola Soto,42.0,Femenino,Nicaragua,Alajuela,Plata,Medio,612544.0,8.0,141442.0,2024-03-08,Llamada,1.0,5.4,inactivo,719.0,fabiolasoto@correo.com,32528267
C0658,Fabiola Alvarado,34.0,Masculino,Panamá,Heredia,Premium,Alto,615535.0,14.0,155880.0,2024-04-25,WhatsApp,2.0,2.2,inactivo,405.0,fabiolaalvarado@correo.com,58771555
C0659,Mónica Gómez,36.0,Desconocido,Panamá,Desconocido,Premium,Muy alto,548076.0,1.0,30112.0,2025-07-02,Email,0.0,5.0,Pendiente,821.0,monicagomez@correo.com,79395795
C0660,Camila Navarro,33.0,Desconocido,Nicaragua,Ciudad de Guatemala,Plata,Muy alto,818103.0,10.0,184531.0,2025-07-10,Email,4.0,8.8,Bloqueado,670.0,camilanavarro@correo.com,Desconocido
C0661,María Gómez,28.0,Masculino,Panamá,Heredia,Plata,Bajo,886587.0,5.0,106511.0,2024-02-08,App,0.0,3.7,Pendiente,462.0,mariagomez@correo.com,05108194
C0662,Sofía Cordero,39.0,Masculino,Costa Rica,Heredia,Premium,Alto,1280714.0,5.0,23891.0,2026-02-24,WhatsApp,4.0,5.8,activo,773.0,sofiacordero@correo.com,66968740
C0663,Fernando Ramírez,34.0,Masculino,Panamá,San José,Oro,Bajo,577705.0,7.0,66916.0,2024-10-29,SMS,0.0,6.5,Pendiente,829.0,fernandoramirez@correo.com,61315255
C0664,Sofía Araya,43.0,Masculino,Nicaragua,San Salvador,Bronce,Alto,844109.0,6.0,127172.0,2024-12-03,SMS,0.0,4.4,Activo,528.0,sofiaaraya@correo.com,26031748
C0665,Camila Chaves,34.0,Masculino,El Salvador,Ciudad de Panamá,Plata,Alto,601624.0,2.0,18196.0,2024-12-27,Llamada,0.0,8.0,Desconocido,762.0,camilachaves@correo.com,79830457
C0666,Esteban Ramírez,23.0,Masculino,Costa Rica,Puntarenas,Bronce,Bajo,1996566.0,16.0,467147.0,2024-08-01,SMS,0.0,7.9,Desconocido,653.0,estebanramirez@correo.com,99307461
C0667,Gabriela Alvarado,37.0,Desconocido,Nicaragua,Cartago,Oro,Medio,880960.0,9.0,101486.0,2026-03-05,App,0.0,6.6,activo,796.0,gabrielaalvarado@correo.com,73794999
C0668,Lucía Navarro,27.0,Femenino,Panamá,Ciudad de Guatemala,Plata,Alto,682568.0,1.0,32479.0,2024-09-12,Llamada,3.0,6.1,Bloqueado,448.0,lucianavarro@correo.com,90799658
C0669,Alonso Salazar,25.0,Femenino,Nicaragua,Cartago,Plata,Medio,965308.0,14.0,624448.0,2025-11-04,WhatsApp,0.0,7.4,Pendiente,600.0,alonsosalazar@correo.com,85403369
C0670,Ricardo Aguilar,32.0,Masculino,Guatemala,San Salvador,Premium,Alto,1182758.0,6.0,209561.0,2024-03-17,SMS,1.0,9.9,inactivo,676.0,ricardoaguilar@correo.com,70200617
C0671,Andrés Ramírez,53.0,Femenino,Nicaragua,Alajuela,Bronce,Medio,794446.0,4.0,54550.0,2024-02-06,Llamada,1.0,5.6,inactivo,428.0,andresramirez@correo.com,30455559
C0672,Valeria Aguilar,21.0,Femenino,Panamá,Cartago,Plata,Bajo,300398.0,10.0,290383.0,2024-05-25,Llamada,1.0,2.9,Activo,340.0,valeriaaguilar@correo.com,50617906
C0673,Alonso Castro,51.0,Femenino,El Salvador,Liberia,Premium,Bajo,606867.0,5.0,104449.0,2024-03-15,Llamada,1.0,3.4,Bloqueado,547.5,alonsocastro@correo.com,71226008
C0674,Natalia Navarro,24.0,Masculino,Panamá,Puntarenas,Plata,Alto,352144.0,9.0,485697.0,2025-07-20,App,0.0,3.3,ACTIVO,598.0,natalianavarro@correo.com,76096064
C0675,José Chaves,21.0,Masculino,Nicaragua,Ciudad de Panamá,Premium,Muy alto,759447.0,9.0,128462.0,2025-07-12,Llamada,1.0,3.2,Inactivo,728.0,josechaves@correo.com,16417005
C0676,Natalia Pérez,36.0,Desconocido,El Salvador,Cartago,Oro,Alto,958074.0,7.0,227793.0,2025-01-04,Email,1.0,8.0,Desconocido,725.0,nataliaperez@correo.com,98480870
